period_end,air_temp,albedo,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dhi,dni,ghi,gti,relative_humidity,wind_direction_10m,wind_speed_10m,zenith,period,AC_Power_kW,Energy_kWh,Daily_Energy_kWh
2024-05-01 00:00:00+00:00,16,0.14,-27,0,0,0,0,22.2,0,0,0,0,72.3,57,0.7,120,PT5M,0.0,0.0,3969.696747464704
2024-05-01 00:05:00+00:00,16,0.14,-28,0,0,0,0,21.3,0,0,0,0,72.3,55,0.7,120,PT5M,0.0,,
2024-05-01 00:10:00+00:00,16,0.14,-30,0,0,0,0,23.2,0,0,0,0,72.4,52,0.7,119,PT5M,0.0,,
2024-05-01 00:15:00+00:00,16,0.14,-31,0,0,0,0,25.0,0,0,0,0,72.5,49,0.7,119,PT5M,0.0,,
2024-05-01 00:20:00+00:00,16,0.14,-32,0,0,0,0,23.2,0,0,0,0,72.6,47,0.7,118,PT5M,0.0,,
2024-05-01 00:25:00+00:00,16,0.14,-33,0,0,0,0,23.2,0,0,0,0,72.7,43,0.7,118,PT5M,0.0,,
2024-05-01 00:30:00+00:00,16,0.14,-35,0,0,0,0,24.1,0,0,0,0,72.8,40,0.6,117,PT5M,0.0,,
2024-05-01 00:35:00+00:00,16,0.14,-36,0,0,0,0,24.1,0,0,0,0,73.0,37,0.6,117,PT5M,0.0,,
2024-05-01 00:40:00+00:00,16,0.14,-37,0,0,0,0,25.0,0,0,0,0,73.1,34,0.6,116,PT5M,0.0,,
2024-05-01 00:45:00+00:00,16,0.14,-38,0,0,0,0,25.9,0,0,0,0,73.2,30,0.6,115,PT5M,0.0,,
2024-05-01 00:50:00+00:00,16,0.14,-39,0,0,0,0,24.1,0,0,0,0,73.3,27,0.6,115,PT5M,0.0,,
2024-05-01 00:55:00+00:00,16,0.14,-41,0,0,0,0,26.9,0,0,0,0,73.4,23,0.6,114,PT5M,0.0,,
2024-05-01 01:00:00+00:00,16,0.14,-42,0,0,0,0,28.7,0,0,0,0,73.5,20,0.6,114,PT5M,0.0,0.0,
2024-05-01 01:05:00+00:00,16,0.14,-43,0,0,0,0,29.6,0,0,0,0,73.7,19,0.6,113,PT5M,0.0,,
2024-05-01 01:10:00+00:00,16,0.14,-44,0,0,0,0,30.6,0,0,0,0,73.9,19,0.7,112,PT5M,0.0,,
2024-05-01 01:15:00+00:00,15,0.14,-45,0,0,0,0,30.6,0,0,0,0,74.1,19,0.7,112,PT5M,0.0,,
2024-05-01 01:20:00+00:00,15,0.14,-46,0,0,0,0,30.6,0,0,0,0,74.3,19,0.7,111,PT5M,0.0,,
2024-05-01 01:25:00+00:00,15,0.14,-47,0,0,0,0,30.6,0,0,0,0,74.5,19,0.7,110,PT5M,0.0,,
2024-05-01 01:30:00+00:00,15,0.14,-48,0,0,0,0,32.4,0,0,0,0,74.7,20,0.7,110,PT5M,0.0,,
2024-05-01 01:35:00+00:00,15,0.14,-49,0,0,0,0,30.6,0,0,0,0,74.9,20,0.8,109,PT5M,0.0,,
2024-05-01 01:40:00+00:00,15,0.14,-50,0,0,0,0,30.6,0,0,0,0,75.1,20,0.8,108,PT5M,0.0,,
2024-05-01 01:45:00+00:00,15,0.14,-51,0,0,0,0,30.6,0,0,0,0,75.3,20,0.8,107,PT5M,0.0,,
2024-05-01 01:50:00+00:00,15,0.14,-52,0,0,0,0,29.6,0,0,0,0,75.5,20,0.8,107,PT5M,0.0,,
2024-05-01 01:55:00+00:00,15,0.14,-53,0,0,0,0,31.5,0,0,0,0,75.7,20,0.8,106,PT5M,0.0,,
2024-05-01 02:00:00+00:00,15,0.14,-54,0,0,0,0,32.4,0,0,0,0,75.8,20,0.8,105,PT5M,0.0,0.0,
2024-05-01 02:05:00+00:00,15,0.14,-55,0,0,0,0,32.4,0,0,0,0,76.0,21,0.9,104,PT5M,0.0,,
2024-05-01 02:10:00+00:00,15,0.14,-56,0,0,0,0,33.4,0,0,0,0,76.1,23,0.9,104,PT5M,0.0,,
2024-05-01 02:15:00+00:00,15,0.14,-57,0,0,0,0,33.4,0,0,0,0,76.3,25,0.9,103,PT5M,0.0,,
2024-05-01 02:20:00+00:00,15,0.14,-58,0,0,0,0,32.4,0,0,0,0,76.4,27,0.9,102,PT5M,0.0,,
2024-05-01 02:25:00+00:00,15,0.14,-59,0,0,0,0,32.4,0,0,0,0,76.5,28,0.9,101,PT5M,0.0,,
2024-05-01 02:30:00+00:00,15,0.14,-60,0,0,0,0,29.6,0,0,0,0,76.6,30,0.9,100,PT5M,0.0,,
2024-05-01 02:35:00+00:00,15,0.14,-61,0,0,0,0,28.7,0,0,0,0,76.7,32,0.9,100,PT5M,0.0,,
2024-05-01 02:40:00+00:00,15,0.14,-62,0,0,0,0,27.8,0,0,0,0,76.9,33,0.9,99,PT5M,0.0,,
2024-05-01 02:45:00+00:00,15,0.14,-62,0,0,0,0,26.9,0,0,0,0,77.0,35,0.9,98,PT5M,0.0,,
2024-05-01 02:50:00+00:00,15,0.14,-63,0,0,0,0,24.1,0,0,0,0,77.1,37,0.9,97,PT5M,0.0,,
2024-05-01 02:55:00+00:00,15,0.14,-64,0,0,0,0,23.2,0,0,0,0,77.2,38,0.9,96,PT5M,0.0,,
2024-05-01 03:00:00+00:00,15,0.14,-65,0,0,0,0,15.7,0,0,0,0,77.4,40,0.9,95,PT5M,0.0,4.176776106661047,
2024-05-01 03:05:00+00:00,15,0.14,-66,0,0,0,0,11.1,0,0,0,0,77.6,41,0.9,94,PT5M,0.0,,
2024-05-01 03:10:00+00:00,14,0.14,-67,0,0,0,0,12.0,0,0,0,0,77.8,41,0.9,94,PT5M,0.0,,
2024-05-01 03:15:00+00:00,14,0.14,-68,0,0,0,0,11.1,0,0,0,0,78.1,41,0.9,93,PT5M,0.0,,
2024-05-01 03:20:00+00:00,14,0.14,-68,0,0,0,0,8.3,0,0,0,0,78.3,42,0.9,92,PT5M,0.0,,
2024-05-01 03:25:00+00:00,14,0.14,-69,0,0,0,0,12.0,0,0,0,0,78.6,42,0.9,91,PT5M,0.0,,
2024-05-01 03:30:00+00:00,14,0.14,-70,0,0,0,0,12.9,0,0,0,0,78.8,43,0.9,90,PT5M,0.0,,
2024-05-01 03:35:00+00:00,14,0.14,-71,4,1,4,4,14.8,4,0,4,3,79.1,43,0.9,89,PT5M,2.4802754705366534,,
2024-05-01 03:40:00+00:00,14,0.14,-72,10,6,11,10,15.7,9,0,9,9,79.4,43,0.9,88,PT5M,5.577266038207427,,
2024-05-01 03:45:00+00:00,14,0.14,-72,16,23,18,15,14.8,16,0,16,15,79.6,44,0.9,87,PT5M,9.90679246134643,,
2024-05-01 03:50:00+00:00,14,0.14,-73,22,52,27,20,14.8,23,0,23,22,79.9,44,0.9,87,PT5M,14.229015117618678,,
2024-05-01 03:55:00+00:00,14,0.14,-74,28,96,36,25,19.4,29,0,29,28,80.1,44,0.9,86,PT5M,17.92796419222338,,
2024-05-01 04:00:00+00:00,14,0.14,-75,33,145,46,29,21.3,37,0,37,35,80.4,45,0.9,85,PT5M,22.851549129562894,56.56574200009654,
2024-05-01 04:05:00+00:00,14,0.14,-76,38,180,58,33,24.1,44,0,44,42,80.4,45,0.8,84,PT5M,27.151080227711972,,
2024-05-01 04:10:00+00:00,14,0.14,-76,43,215,70,42,23.2,54,0,54,52,80.0,45,0.8,83,PT5M,33.28131739965097,,
2024-05-01 04:15:00+00:00,14,0.14,-77,48,249,83,52,26.9,60,0,60,58,79.7,45,0.8,82,PT5M,36.95226630195861,,
2024-05-01 04:20:00+00:00,14,0.14,-78,52,281,96,63,26.9,70,0,70,68,79.3,45,0.7,81,PT5M,43.056538880331935,,
2024-05-01 04:25:00+00:00,14,0.14,-79,56,312,110,75,23.8,82,8,84,80,79.0,45,0.7,80,PT5M,50.82028963581422,,
2024-05-01 04:30:00+00:00,15,0.14,-80,60,341,124,88,14.7,81,131,106,89,78.6,45,0.7,79,PT5M,58.59839859117122,,
2024-05-01 04:35:00+00:00,15,0.14,-80,64,369,139,102,16.6,91,125,116,101,78.3,45,0.6,78,PT5M,65.78808026599798,,
2024-05-01 04:40:00+00:00,15,0.14,-81,68,395,154,117,9.9,87,237,139,114,78.0,45,0.6,77,PT5M,75.4693808515043,,
2024-05-01 04:45:00+00:00,15,0.14,-82,71,420,170,132,11.8,96,227,150,127,77.6,45,0.5,76,PT5M,82.77101386791246,,
2024-05-01 04:50:00+00:00,15,0.14,-83,74,443,186,148,16.7,112,171,155,137,77.3,45,0.5,75,PT5M,88.53328606682172,,
2024-05-01 04:55:00+00:00,15,0.14,-84,77,465,201,165,20.5,126,129,160,146,77.0,45,0.5,74,PT5M,93.51570278272025,,
2024-05-01 05:00:00+00:00,15,0.14,-84,80,486,218,182,24.4,140,85,164,154,76.7,45,0.4,74,PT5M,97.15216550945775,134.19732023738229,
2024-05-01 05:05:00+00:00,15,0.14,-85,83,506,234,200,28.4,155,42,167,160,76.4,47,0.4,73,PT5M,100.44335317149864,,
2024-05-01 05:10:00+00:00,15,0.14,-86,85,524,250,217,28.4,163,50,179,171,76.1,52,0.5,72,PT5M,107.04305311668385,,
2024-05-01 05:15:00+00:00,15,0.14,-87,88,542,267,236,28.4,172,58,191,182,75.8,55,0.5,71,PT5M,114.38487467363232,,
2024-05-01 05:20:00+00:00,16,0.14,-88,90,559,283,254,27.0,178,84,207,197,75.5,59,0.5,70,PT5M,123.05633857681849,,
2024-05-01 05:25:00+00:00,16,0.14,-88,92,575,300,273,28.4,189,72,215,205,75.3,62,0.6,69,PT5M,128.09405696569863,,
2024-05-01 05:30:00+00:00,16,0.14,-89,94,590,316,292,25.6,190,120,235,225,75.0,64,0.6,68,PT5M,139.66685617232352,,
2024-05-01 05:35:00+00:00,16,0.14,-90,96,604,333,311,22.7,190,172,257,246,74.7,67,0.6,67,PT5M,152.59753120615346,,
2024-05-01 05:40:00+00:00,16,0.14,-91,98,618,350,330,21.2,192,205,275,264,74.5,69,0.7,66,PT5M,163.4179274418059,,
2024-05-01 05:45:00+00:00,16,0.14,-92,100,631,366,349,26.9,217,119,267,258,74.2,71,0.7,65,PT5M,159.20625354903368,,
2024-05-01 05:50:00+00:00,16,0.14,-92,102,643,383,368,29.7,233,83,269,260,73.9,72,0.7,64,PT5M,160.58462212431294,,
2024-05-01 05:55:00+00:00,16,0.14,-93,103,655,399,387,30.9,245,69,276,267,73.7,74,0.8,63,PT5M,164.72081034116806,,
2024-05-01 06:00:00+00:00,17,0.14,-94,105,666,415,406,30.8,252,75,287,279,73.4,75,0.8,62,PT5M,170.47163633689684,254.01888381417044,
2024-05-01 06:05:00+00:00,17,0.14,-95,106,677,432,426,23.9,237,191,328,321,73.1,77,0.8,61,PT5M,195.70542924032398,,
2024-05-01 06:10:00+00:00,17,0.14,-96,108,687,448,445,15.3,203,356,379,374,72.8,80,0.8,60,PT5M,226.68191902191603,,
2024-05-01 06:15:00+00:00,17,0.14,-97,109,697,464,464,10.9,183,452,413,411,72.4,82,0.8,59,PT5M,247.86712260203277,,
2024-05-01 06:20:00+00:00,17,0.14,-98,110,706,480,483,8.1,168,521,441,442,72.1,84,0.9,58,PT5M,265.34768973845297,,
2024-05-01 06:25:00+00:00,17,0.14,-98,111,715,495,502,12.5,201,432,433,434,71.8,87,0.9,58,PT5M,260.6088353244869,,
2024-05-01 06:30:00+00:00,17,0.14,-99,112,724,511,520,11.2,196,467,454,458,71.4,89,0.9,57,PT5M,273.4419534735985,,
2024-05-01 06:35:00+00:00,17,0.14,-100,114,732,526,539,12.7,211,441,460,465,71.1,91,0.9,56,PT5M,277.4606662651642,,
2024-05-01 06:40:00+00:00,17,0.14,-101,115,739,541,557,14.1,224,417,465,472,70.8,93,0.9,55,PT5M,280.5166222298657,,
2024-05-01 06:45:00+00:00,17,0.14,-102,116,746,556,575,16.6,246,368,464,470,70.4,95,0.9,54,PT5M,279.19600502085626,,
2024-05-01 06:50:00+00:00,18,0.14,-103,117,752,571,593,17.8,259,348,469,476,70.1,97,1.0,53,PT5M,281.3674573963833,,
2024-05-01 06:55:00+00:00,18,0.14,-104,118,759,586,610,17.6,263,356,482,491,69.8,99,1.0,52,PT5M,289.5612691200681,,
2024-05-01 07:00:00+00:00,18,0.14,-105,119,765,600,628,17.5,267,364,495,506,69.5,100,1.0,51,PT5M,297.8069552048482,381.8361580791199,
2024-05-01 07:05:00+00:00,18,0.14,-106,120,770,614,645,17.3,270,371,508,520,69.1,102,1.0,50,PT5M,305.1987086444171,,
2024-05-01 07:10:00+00:00,18,0.14,-107,121,776,628,662,14.4,253,436,538,555,68.8,103,1.1,49,PT5M,324.48126999402984,,
2024-05-01 07:15:00+00:00,18,0.14,-108,122,781,642,678,10.2,221,534,576,601,68.5,104,1.1,48,PT5M,349.4125006133983,,
2024-05-01 07:20:00+00:00,18,0.14,-109,123,786,655,695,7.3,198,606,607,638,68.2,105,1.1,47,PT5M,369.95754233565805,,
2024-05-01 07:25:00+00:00,18,0.14,-111,124,791,668,711,7.1,199,613,620,654,67.9,106,1.1,47,PT5M,377.8770961324271,,
2024-05-01 07:30:00+00:00,18,0.14,-112,125,796,681,727,7.0,200,620,633,669,67.6,107,1.1,46,PT5M,385.76296739232333,,
2024-05-01 07:35:00+00:00,19,0.14,-113,126,800,694,742,4.1,171,696,665,708,67.3,108,1.2,45,PT5M,404.9053515288028,,
2024-05-01 07:40:00+00:00,19,0.14,-114,126,805,706,757,0.9,136,782,700,750,66.9,109,1.2,44,PT5M,427.26529866406736,,
2024-05-01 07:45:00+00:00,19,0.14,-115,127,810,718,772,0.0,127,810,718,772,66.6,110,1.2,43,PT5M,439.4932532989203,,
2024-05-01 07:50:00+00:00,19,0.14,-117,127,814,730,787,0.0,128,813,730,786,66.3,111,1.2,42,PT5M,446.4564561842125,,
2024-05-01 07:55:00+00:00,19,0.14,-118,127,818,742,801,0.0,127,818,742,801,66.0,111,1.3,41,PT5M,453.41649695633396,,
2024-05-01 08:00:00+00:00,19,0.14,-119,128,822,753,814,0.7,137,804,747,808,65.7,112,1.3,41,PT5M,457.3084775643957,478.42798787661985,
2024-05-01 08:05:00+00:00,19,0.14,-121,128,826,764,828,0.3,132,817,761,825,65.4,113,1.3,40,PT5M,465.15333559788667,,
2024-05-01 08:10:00+00:00,19,0.14,-122,128,830,774,841,0.0,128,830,774,841,65.0,115,1.4,39,PT5M,473.7234756429292,,
2024-05-01 08:15:00+00:00,19,0.14,-123,129,833,784,853,0.0,129,833,784,853,64.6,116,1.4,38,PT5M,480.01806482958375,,
2024-05-01 08:20:00+00:00,20,0.14,-125,129,837,794,866,0.0,129,837,794,866,64.2,118,1.5,37,PT5M,484.3096451971651,,
2024-05-01 08:25:00+00:00,20,0.14,-127,129,840,804,877,0.0,129,840,804,877,63.8,119,1.5,37,PT5M,489.81920215889704,,
2024-05-01 08:30:00+00:00,20,0.14,-128,129,843,813,889,0.0,129,843,813,889,63.4,120,1.5,36,PT5M,495.1735828860239,,
2024-05-01 08:35:00+00:00,20,0.14,-130,129,846,822,899,1.3,148,811,811,886,63.0,121,1.6,35,PT5M,494.03871901576355,,
2024-05-01 08:40:00+00:00,20,0.14,-131,130,849,830,910,3.5,178,755,801,874,62.6,122,1.6,34,PT5M,486.47405256446893,,
2024-05-01 08:45:00+00:00,20,0.14,-133,130,851,838,920,5.7,207,701,790,860,62.2,123,1.7,34,PT5M,478.97420697659834,,
2024-05-01 08:50:00+00:00,20,0.14,-135,130,854,846,930,9.1,251,617,769,832,61.8,124,1.7,33,PT5M,463.70316497277656,,
2024-05-01 08:55:00+00:00,20,0.14,-137,130,856,854,939,8.4,242,639,782,849,61.4,125,1.8,32,PT5M,472.43992711294885,,
2024-05-01 09:00:00+00:00,20,0.14,-139,130,859,861,947,7.7,235,658,795,864,61.1,126,1.8,32,PT5M,480.43164339476226,465.25396164960733,
2024-05-01 09:05:00+00:00,20,0.14,-141,130,861,867,956,9.5,259,615,785,852,60.7,127,1.8,31,PT5M,473.66877352574545,,
2024-05-01 09:10:00+00:00,20,0.14,-143,130,863,873,963,8.8,251,633,796,866,60.3,129,1.8,30,PT5M,480.4769698345877,,
2024-05-01 09:15:00+00:00,21,0.14,-145,130,865,879,971,8.2,244,649,807,879,59.9,132,1.8,30,PT5M,484.6215898194851,,
2024-05-01 09:20:00+00:00,21,0.14,-147,130,867,885,977,8.8,252,637,807,879,59.5,134,1.7,29,PT5M,484.13462309358096,,
2024-05-01 09:25:00+00:00,21,0.14,-150,129,869,890,984,9.3,260,625,807,878,59.2,136,1.7,29,PT5M,483.75825360796733,,
2024-05-01 09:30:00+00:00,21,0.14,-152,129,871,895,990,9.8,267,614,807,878,58.8,139,1.6,28,PT5M,482.8951690165521,,
2024-05-01 09:35:00+00:00,21,0.14,-154,129,872,899,995,12.2,298,556,789,854,58.4,141,1.6,28,PT5M,470.5672402535175,,
2024-05-01 09:40:00+00:00,21,0.14,-157,130,873,903,1000,14.5,326,503,772,831,58.1,144,1.6,28,PT5M,458.82580142027535,,
2024-05-01 09:45:00+00:00,21,0.14,-159,130,874,906,1004,16.6,352,454,756,809,57.7,147,1.6,27,PT5M,447.73132048164445,,
2024-05-01 09:50:00+00:00,21,0.14,-162,130,874,909,1008,21.4,403,350,715,754,57.3,150,1.6,27,PT5M,420.52206251596436,,
2024-05-01 09:55:00+00:00,21,0.14,-164,130,875,912,1011,22.3,413,330,708,745,57.0,152,1.5,27,PT5M,415.4140928312054,,
2024-05-01 10:00:00+00:00,21,0.14,-167,130,876,914,1014,20.6,397,367,726,768,56.6,155,1.5,26,PT5M,426.90943951970814,484.46476357710316,
2024-05-01 10:05:00+00:00,21,0.14,-170,130,876,916,1016,19.0,380,403,742,790,56.4,157,1.5,26,PT5M,437.31685055469774,,
2024-05-01 10:10:00+00:00,21,0.14,-172,130,876,917,1017,14.8,334,498,781,842,56.3,157,1.5,26,PT5M,463.4096915006022,,
2024-05-01 10:15:00+00:00,21,0.14,-175,130,877,918,1019,12.4,305,555,804,872,56.2,157,1.5,26,PT5M,478.27252482130785,,
2024-05-01 10:20:00+00:00,21,0.14,-178,130,877,919,1019,10.8,285,593,819,892,56.1,156,1.4,26,PT5M,487.4430624957279,,
2024-05-01 10:25:00+00:00,21,0.14,179,130,877,919,1019,10.1,275,613,826,901,56.1,156,1.4,26,PT5M,492.5683688857279,,
2024-05-01 10:30:00+00:00,21,0.14,177,130,877,918,1019,8.4,253,654,841,921,56.0,156,1.4,26,PT5M,502.21934619091695,,
2024-05-01 10:35:00+00:00,21,0.14,174,130,876,918,1018,6.7,229,699,857,940,55.9,156,1.4,26,PT5M,512.650528008346,,
2024-05-01 10:40:00+00:00,21,0.14,171,130,876,917,1017,7.3,237,683,850,932,55.8,156,1.3,26,PT5M,507.76534422866405,,
2024-05-01 10:45:00+00:00,22,0.14,168,130,876,915,1015,7.0,233,689,851,933,55.7,156,1.3,26,PT5M,505.937659660868,,
2024-05-01 10:50:00+00:00,22,0.14,166,130,875,913,1012,7.5,240,675,844,925,55.7,156,1.3,27,PT5M,501.6676039938777,,
2024-05-01 10:55:00+00:00,22,0.14,163,130,875,911,1009,8.0,247,662,838,916,55.6,156,1.2,27,PT5M,497.41674306479325,,
2024-05-01 11:00:00+00:00,22,0.14,160,130,874,908,1006,9.4,265,626,822,897,55.5,156,1.2,27,PT5M,487.4392254142896,498.6178749568005,
2024-05-01 11:05:00+00:00,22,0.14,158,130,873,905,1002,9.0,259,636,823,898,55.4,154,1.2,27,PT5M,488.3427488036768,,
2024-05-01 11:10:00+00:00,22,0.14,155,129,873,901,998,9.5,265,623,815,888,55.2,152,1.2,28,PT5M,483.64930153313065,,
2024-05-01 11:15:00+00:00,22,0.14,153,129,872,898,993,10.1,271,609,807,878,55.0,150,1.2,28,PT5M,478.38893757085486,,
2024-05-01 11:20:00+00:00,22,0.14,151,129,871,893,988,8.6,250,646,817,891,54.9,148,1.3,29,PT5M,485.0351377654409,,
2024-05-01 11:25:00+00:00,22,0.14,148,129,870,889,982,6.9,228,686,827,904,54.7,146,1.3,29,PT5M,491.96363769773615,,
2024-05-01 11:30:00+00:00,22,0.14,146,129,869,884,976,5.2,203,730,838,918,54.5,144,1.3,30,PT5M,498.98177955147645,,
2024-05-01 11:35:00+00:00,22,0.14,144,128,867,878,969,2.1,160,810,860,946,54.4,142,1.3,30,PT5M,513.8229900667899,,
2024-05-01 11:40:00+00:00,22,0.14,142,128,865,872,961,1.3,147,831,861,948,54.2,140,1.4,31,PT5M,515.2126747333024,,
2024-05-01 11:45:00+00:00,22,0.14,140,128,863,866,954,0.4,134,853,863,949,54.1,138,1.4,31,PT5M,516.3873598608131,,
2024-05-01 11:50:00+00:00,22,0.14,138,128,861,859,945,0.0,128,861,859,945,53.9,136,1.4,32,PT5M,514.169674635015,,
2024-05-01 11:55:00+00:00,22,0.14,136,128,859,852,936,0.0,128,859,852,936,53.7,135,1.4,33,PT5M,510.0210318490807,,
2024-05-01 12:00:00+00:00,22,0.14,134,128,857,845,927,0.0,128,857,845,927,53.6,133,1.5,33,PT5M,506.05984608028706,475.39391414688765,
2024-05-01 12:05:00+00:00,22,0.14,132,128,854,837,917,0.0,128,854,837,917,53.4,133,1.5,34,PT5M,501.1354719102133,,
2024-05-01 12:10:00+00:00,22,0.14,131,128,851,828,907,0.0,128,851,828,907,53.4,134,1.5,35,PT5M,496.0507587099315,,
2024-05-01 12:15:00+00:00,22,0.14,129,128,848,820,896,0.0,128,848,820,896,53.3,135,1.5,35,PT5M,490.81915231855055,,
2024-05-01 12:20:00+00:00,22,0.14,127,128,845,811,885,0.0,128,845,811,885,53.2,135,1.5,36,PT5M,485.4314669114515,,
2024-05-01 12:25:00+00:00,22,0.14,126,128,842,801,874,0.0,128,842,801,874,53.1,136,1.5,37,PT5M,479.8898891407556,,
2024-05-01 12:30:00+00:00,22,0.14,124,128,839,792,862,0.0,128,839,792,862,53.0,137,1.6,38,PT5M,474.508859549246,,
2024-05-01 12:35:00+00:00,22,0.14,123,127,836,782,849,0.0,127,836,782,849,52.9,138,1.6,38,PT5M,468.1987854028055,,
2024-05-01 12:40:00+00:00,22,0.14,121,127,832,771,837,0.0,127,832,771,837,52.9,139,1.6,39,PT5M,461.79648352649735,,
2024-05-01 12:45:00+00:00,22,0.14,120,127,828,760,823,0.0,127,828,760,823,52.8,140,1.6,40,PT5M,455.26388330971724,,
2024-05-01 12:50:00+00:00,23,0.14,119,126,824,749,810,0.0,126,824,749,810,52.7,140,1.6,41,PT5M,446.162266603853,,
2024-05-01 12:55:00+00:00,23,0.14,117,126,820,738,796,0.0,126,820,738,796,52.6,141,1.6,42,PT5M,439.4101062993427,,
2024-05-01 13:00:00+00:00,23,0.14,116,126,816,726,781,0.0,126,816,726,781,52.5,142,1.6,43,PT5M,432.5320352238677,381.2788938450739,
2024-05-01 13:05:00+00:00,23,0.14,115,125,811,714,767,0.0,125,811,714,767,52.5,143,1.6,43,PT5M,424.66659721427277,,
2024-05-01 13:10:00+00:00,22,0.14,113,125,807,702,752,0.0,125,807,702,752,52.6,145,1.6,44,PT5M,419.38662618285514,,
2024-05-01 13:15:00+00:00,22,0.14,112,124,802,690,736,0.0,124,801,689,736,52.7,147,1.6,45,PT5M,410.8805188991149,,
2024-05-01 13:20:00+00:00,22,0.14,111,124,797,677,721,1.5,141,757,666,708,52.8,149,1.7,46,PT5M,396.9292870911655,,
2024-05-01 13:25:00+00:00,22,0.14,110,123,792,664,704,1.6,141,749,653,692,52.8,151,1.7,47,PT5M,388.2454761091494,,
2024-05-01 13:30:00+00:00,22,0.14,109,122,786,650,688,1.8,141,741,639,675,52.9,153,1.7,48,PT5M,379.5138059673695,,
2024-05-01 13:35:00+00:00,22,0.14,108,122,780,637,671,3.3,155,698,616,647,53.0,154,1.7,49,PT5M,365.04987826349975,,
2024-05-01 13:40:00+00:00,22,0.14,107,121,774,623,655,4.8,168,654,593,620,53.1,156,1.7,50,PT5M,350.1880939933334,,
2024-05-01 13:45:00+00:00,22,0.14,106,120,768,608,637,3.5,154,680,587,613,53.2,158,1.7,51,PT5M,346.7435094571697,,
2024-05-01 13:50:00+00:00,22,0.14,105,119,762,594,620,5.1,167,637,564,585,53.2,160,1.7,51,PT5M,332.75705039407075,,
2024-05-01 13:55:00+00:00,22,0.14,104,118,755,580,602,3.8,153,662,558,578,53.3,161,1.7,52,PT5M,328.4538473450186,,
2024-05-01 14:00:00+00:00,22,0.14,103,118,748,565,584,3.9,152,653,543,560,53.4,163,1.8,53,PT5M,319.1975966218202,218.31140265089152,
2024-05-01 14:05:00+00:00,22,0.14,102,117,740,550,566,4.0,151,643,528,542,53.5,164,1.8,54,PT5M,309.5127470927758,,
2024-05-01 14:10:00+00:00,22,0.14,101,116,733,535,548,5.6,162,600,505,515,53.7,164,1.8,55,PT5M,295.6995227513219,,
2024-05-01 14:15:00+00:00,22,0.14,100,114,725,519,530,14.1,219,407,446,449,53.8,164,1.8,56,PT5M,260.1953967851736,,
2024-05-01 14:20:00+00:00,22,0.14,99,113,716,504,511,27.7,285,146,364,359,54.0,164,1.8,57,PT5M,211.60578108385258,,
2024-05-01 14:25:00+00:00,22,0.14,98,112,708,488,492,33.0,296,58,327,319,54.2,164,1.8,58,PT5M,189.52537803089064,,
2024-05-01 14:30:00+00:00,22,0.14,97,111,699,472,473,39.4,286,0,286,276,54.3,164,1.9,59,PT5M,166.2096415445075,,
2024-05-01 14:35:00+00:00,22,0.14,96,110,689,456,454,38.3,281,0,281,272,54.5,165,1.9,60,PT5M,163.40310944612798,,
2024-05-01 14:40:00+00:00,22,0.14,95,108,679,440,435,23.9,241,192,335,328,54.7,165,1.9,61,PT5M,193.87427066161666,,
2024-05-01 14:45:00+00:00,22,0.14,94,107,669,424,416,18.2,210,288,347,339,54.8,165,1.9,62,PT5M,199.84048957757247,,
2024-05-01 14:50:00+00:00,22,0.14,94,105,658,408,397,21.1,216,229,322,313,55.0,165,1.9,63,PT5M,185.21802329720717,,
2024-05-01 14:55:00+00:00,22,0.14,93,103,646,391,378,45.3,214,0,214,207,55.2,165,1.9,64,PT5M,125.45487491783169,,
2024-05-01 15:00:00+00:00,22,0.14,92,102,634,375,359,43.0,214,0,214,207,55.3,165,2.0,64,PT5M,125.47216445457443,95.3585174940011,
2024-05-01 15:05:00+00:00,22,0.14,91,100,622,359,340,45.5,195,0,195,189,55.5,165,2.0,65,PT5M,114.59238655987136,,
2024-05-01 15:10:00+00:00,21,0.14,90,98,609,342,321,49.0,175,0,175,169,55.7,164,2.0,66,PT5M,103.50114910282632,,
2024-05-01 15:15:00+00:00,21,0.14,89,96,595,326,302,41.5,190,0,190,184,55.9,164,2.0,67,PT5M,112.1724653306432,,
2024-05-01 15:20:00+00:00,21,0.14,89,94,581,309,283,37.6,193,0,193,186,56.1,163,2.0,68,PT5M,113.90293510769443,,
2024-05-01 15:25:00+00:00,21,0.14,88,92,566,293,264,33.7,194,0,194,188,56.3,162,2.0,69,PT5M,114.47947736904393,,
2024-05-01 15:30:00+00:00,21,0.14,87,90,550,276,246,41.2,162,0,162,157,56.5,162,2.0,70,PT5M,95.9604375843033,,
2024-05-01 15:35:00+00:00,21,0.14,86,87,533,260,227,50.5,129,0,129,124,56.7,161,2.1,71,PT5M,76.71823813893289,,
2024-05-01 15:40:00+00:00,21,0.14,85,85,515,243,210,49.2,124,0,124,119,56.9,161,2.1,72,PT5M,73.78798497106116,,
2024-05-01 15:45:00+00:00,21,0.14,85,82,497,227,192,42.1,132,0,132,127,57.1,160,2.1,73,PT5M,78.47471306079944,,
2024-05-01 15:50:00+00:00,21,0.14,84,79,477,211,175,43.2,120,0,120,116,57.3,160,2.1,74,PT5M,71.44126696847904,,
