period_end,air_temp,albedo,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dhi,dni,ghi,gti,relative_humidity,wind_direction_10m,wind_speed_10m,zenith,period,AC_Power_kW,Energy_kWh,Daily_Energy_kWh
2024-12-01 00:00:00+00:00,11,0.13,-57,0,0,0,0,94.3,0,0,0,0,83.9,64,6.1,151,PT5M,0.0,0.0,202.50868634569875
2024-12-01 00:05:00+00:00,11,0.13,-58,0,0,0,0,93.6,0,0,0,0,84.0,64,6.1,150,PT5M,0.0,,
2024-12-01 00:10:00+00:00,11,0.13,-60,0,0,0,0,93.9,0,0,0,0,84.0,64,6.1,149,PT5M,0.0,,
2024-12-01 00:15:00+00:00,11,0.13,-62,0,0,0,0,94.6,0,0,0,0,84.0,63,6.1,148,PT5M,0.0,,
2024-12-01 00:20:00+00:00,11,0.13,-63,0,0,0,0,94.9,0,0,0,0,84.0,63,6.1,148,PT5M,0.0,,
2024-12-01 00:25:00+00:00,11,0.13,-65,0,0,0,0,95.4,0,0,0,0,84.0,63,6.0,147,PT5M,0.0,,
2024-12-01 00:30:00+00:00,11,0.13,-66,0,0,0,0,95.4,0,0,0,0,84.0,63,6.0,146,PT5M,0.0,,
2024-12-01 00:35:00+00:00,11,0.13,-67,0,0,0,0,95.1,0,0,0,0,84.0,63,6.0,145,PT5M,0.0,,
2024-12-01 00:40:00+00:00,11,0.13,-69,0,0,0,0,95.1,0,0,0,0,84.0,63,6.0,144,PT5M,0.0,,
2024-12-01 00:45:00+00:00,11,0.13,-70,0,0,0,0,95.1,0,0,0,0,83.9,62,6.0,143,PT5M,0.0,,
2024-12-01 00:50:00+00:00,11,0.13,-71,0,0,0,0,95.1,0,0,0,0,83.9,62,6.0,142,PT5M,0.0,,
2024-12-01 00:55:00+00:00,11,0.13,-72,0,0,0,0,95.4,0,0,0,0,83.9,62,5.9,142,PT5M,0.0,,
2024-12-01 01:00:00+00:00,11,0.13,-73,0,0,0,0,95.1,0,0,0,0,83.9,62,5.9,141,PT5M,0.0,0.0,
2024-12-01 01:05:00+00:00,11,0.13,-75,0,0,0,0,95.4,0,0,0,0,83.9,62,5.9,140,PT5M,0.0,,
2024-12-01 01:10:00+00:00,11,0.13,-76,0,0,0,0,95.4,0,0,0,0,83.9,62,5.9,139,PT5M,0.0,,
2024-12-01 01:15:00+00:00,11,0.13,-77,0,0,0,0,94.9,0,0,0,0,83.9,62,5.9,138,PT5M,0.0,,
2024-12-01 01:20:00+00:00,10,0.13,-78,0,0,0,0,95.1,0,0,0,0,83.9,62,5.8,137,PT5M,0.0,,
2024-12-01 01:25:00+00:00,10,0.13,-79,0,0,0,0,95.4,0,0,0,0,83.9,62,5.8,136,PT5M,0.0,,
2024-12-01 01:30:00+00:00,10,0.13,-80,0,0,0,0,95.4,0,0,0,0,83.9,62,5.8,135,PT5M,0.0,,
2024-12-01 01:35:00+00:00,10,0.13,-81,0,0,0,0,95.1,0,0,0,0,83.9,62,5.8,134,PT5M,0.0,,
2024-12-01 01:40:00+00:00,10,0.13,-82,0,0,0,0,95.1,0,0,0,0,83.9,62,5.8,133,PT5M,0.0,,
2024-12-01 01:45:00+00:00,10,0.13,-83,0,0,0,0,94.9,0,0,0,0,83.9,62,5.7,132,PT5M,0.0,,
2024-12-01 01:50:00+00:00,10,0.13,-84,0,0,0,0,94.6,0,0,0,0,83.9,62,5.7,131,PT5M,0.0,,
2024-12-01 01:55:00+00:00,10,0.13,-85,0,0,0,0,94.3,0,0,0,0,83.9,62,5.7,130,PT5M,0.0,,
2024-12-01 02:00:00+00:00,10,0.13,-85,0,0,0,0,94.6,0,0,0,0,83.9,62,5.7,129,PT5M,0.0,0.0,
2024-12-01 02:05:00+00:00,10,0.13,-86,0,0,0,0,94.3,0,0,0,0,83.9,62,5.7,129,PT5M,0.0,,
2024-12-01 02:10:00+00:00,10,0.13,-87,0,0,0,0,94.6,0,0,0,0,83.8,62,5.7,128,PT5M,0.0,,
2024-12-01 02:15:00+00:00,10,0.13,-88,0,0,0,0,94.6,0,0,0,0,83.7,62,5.7,127,PT5M,0.0,,
2024-12-01 02:20:00+00:00,10,0.13,-89,0,0,0,0,94.6,0,0,0,0,83.6,63,5.7,126,PT5M,0.0,,
2024-12-01 02:25:00+00:00,10,0.13,-90,0,0,0,0,94.6,0,0,0,0,83.5,63,5.7,125,PT5M,0.0,,
2024-12-01 02:30:00+00:00,10,0.13,-90,0,0,0,0,94.9,0,0,0,0,83.4,63,5.7,124,PT5M,0.0,,
2024-12-01 02:35:00+00:00,10,0.13,-91,0,0,0,0,95.1,0,0,0,0,83.3,64,5.7,123,PT5M,0.0,,
2024-12-01 02:40:00+00:00,10,0.13,-92,0,0,0,0,95.1,0,0,0,0,83.2,64,5.7,122,PT5M,0.0,,
2024-12-01 02:45:00+00:00,10,0.13,-93,0,0,0,0,94.9,0,0,0,0,83.1,64,5.7,121,PT5M,0.0,,
2024-12-01 02:50:00+00:00,10,0.13,-94,0,0,0,0,95.1,0,0,0,0,83.0,64,5.7,120,PT5M,0.0,,
2024-12-01 02:55:00+00:00,10,0.13,-94,0,0,0,0,95.1,0,0,0,0,82.9,65,5.7,119,PT5M,0.0,,
2024-12-01 03:00:00+00:00,10,0.13,-95,0,0,0,0,94.9,0,0,0,0,82.8,65,5.7,118,PT5M,0.0,0.0,
2024-12-01 03:05:00+00:00,10,0.13,-96,0,0,0,0,94.6,0,0,0,0,82.8,65,5.7,117,PT5M,0.0,,
2024-12-01 03:10:00+00:00,10,0.13,-97,0,0,0,0,94.6,0,0,0,0,82.8,65,5.8,116,PT5M,0.0,,
2024-12-01 03:15:00+00:00,10,0.13,-98,0,0,0,0,94.6,0,0,0,0,82.8,65,5.8,115,PT5M,0.0,,
2024-12-01 03:20:00+00:00,10,0.13,-98,0,0,0,0,94.6,0,0,0,0,82.8,65,5.8,114,PT5M,0.0,,
2024-12-01 03:25:00+00:00,10,0.13,-99,0,0,0,0,93.9,0,0,0,0,82.8,64,5.8,113,PT5M,0.0,,
2024-12-01 03:30:00+00:00,10,0.13,-100,0,0,0,0,92.9,0,0,0,0,82.8,64,5.8,113,PT5M,0.0,,
2024-12-01 03:35:00+00:00,10,0.13,-101,0,0,0,0,92.1,0,0,0,0,82.8,64,5.8,112,PT5M,0.0,,
2024-12-01 03:40:00+00:00,10,0.13,-101,0,0,0,0,92.1,0,0,0,0,82.8,64,5.9,111,PT5M,0.0,,
2024-12-01 03:45:00+00:00,10,0.13,-102,0,0,0,0,94.3,0,0,0,0,82.8,64,5.9,110,PT5M,0.0,,
2024-12-01 03:50:00+00:00,10,0.13,-103,0,0,0,0,94.6,0,0,0,0,82.8,63,5.9,109,PT5M,0.0,,
2024-12-01 03:55:00+00:00,10,0.13,-104,0,0,0,0,94.6,0,0,0,0,82.8,63,5.9,108,PT5M,0.0,,
2024-12-01 04:00:00+00:00,10,0.13,-104,0,0,0,0,94.3,0,0,0,0,82.8,63,5.9,107,PT5M,0.0,0.0,
2024-12-01 04:05:00+00:00,10,0.13,-105,0,0,0,0,94.3,0,0,0,0,82.8,63,6.0,106,PT5M,0.0,,
2024-12-01 04:10:00+00:00,10,0.13,-106,0,0,0,0,94.3,0,0,0,0,82.8,63,6.0,105,PT5M,0.0,,
2024-12-01 04:15:00+00:00,10,0.13,-107,0,0,0,0,93.9,0,0,0,0,82.8,62,6.0,104,PT5M,0.0,,
2024-12-01 04:20:00+00:00,10,0.13,-107,0,0,0,0,93.2,0,0,0,0,82.8,62,6.0,103,PT5M,0.0,,
2024-12-01 04:25:00+00:00,10,0.13,-108,0,0,0,0,93.6,0,0,0,0,82.8,62,6.0,102,PT5M,0.0,,
2024-12-01 04:30:00+00:00,10,0.13,-109,0,0,0,0,93.2,0,0,0,0,82.8,62,6.0,102,PT5M,0.0,,
2024-12-01 04:35:00+00:00,10,0.13,-110,0,0,0,0,93.2,0,0,0,0,82.8,62,6.0,101,PT5M,0.0,,
2024-12-01 04:40:00+00:00,10,0.13,-110,0,0,0,0,92.9,0,0,0,0,82.8,61,6.0,100,PT5M,0.0,,
2024-12-01 04:45:00+00:00,10,0.13,-111,0,0,0,0,92.1,0,0,0,0,82.8,61,6.0,99,PT5M,0.0,,
2024-12-01 04:50:00+00:00,10,0.13,-112,0,0,0,0,92.1,0,0,0,0,82.8,61,6.1,98,PT5M,0.0,,
2024-12-01 04:55:00+00:00,10,0.13,-113,0,0,0,0,89.2,0,0,0,0,82.8,61,6.1,97,PT5M,0.0,,
2024-12-01 05:00:00+00:00,10,0.13,-113,0,0,0,0,92.1,0,0,0,0,82.8,61,6.1,96,PT5M,0.0,0.10934339730464,
2024-12-01 05:05:00+00:00,10,0.13,-114,0,0,0,0,94.3,0,0,0,0,82.8,60,6.1,95,PT5M,0.0,,
2024-12-01 05:10:00+00:00,10,0.13,-115,0,0,0,0,94.9,0,0,0,0,82.8,60,6.1,95,PT5M,0.0,,
2024-12-01 05:15:00+00:00,10,0.13,-116,0,0,0,0,95.1,0,0,0,0,82.8,60,6.1,94,PT5M,0.0,,
2024-12-01 05:20:00+00:00,10,0.13,-117,0,0,0,0,95.4,0,0,0,0,82.8,60,6.1,93,PT5M,0.0,,
2024-12-01 05:25:00+00:00,10,0.13,-117,0,0,0,0,95.4,0,0,0,0,82.8,60,6.1,92,PT5M,0.0,,
2024-12-01 05:30:00+00:00,10,0.13,-118,0,0,0,0,95.4,0,0,0,0,82.8,60,6.1,91,PT5M,0.0,,
2024-12-01 05:35:00+00:00,10,0.13,-119,0,0,0,0,95.6,0,0,0,0,82.8,60,6.1,90,PT5M,0.0,,
2024-12-01 05:40:00+00:00,10,0.13,-120,2,0,2,2,95.6,0,0,0,0,82.8,60,6.1,90,PT5M,0.0,,
2024-12-01 05:45:00+00:00,10,0.13,-121,7,2,8,8,95.4,0,0,0,0,82.8,60,6.1,89,PT5M,0.0,,
2024-12-01 05:50:00+00:00,10,0.13,-121,13,8,14,15,95.1,1,0,1,1,82.8,60,6.1,88,PT5M,0.65606038382784,,
2024-12-01 05:55:00+00:00,10,0.13,-122,19,20,21,26,94.3,1,0,1,1,82.8,60,6.1,87,PT5M,0.65606038382784,,
2024-12-01 06:00:00+00:00,10,0.13,-123,25,41,28,38,93.2,2,0,2,2,82.8,60,6.1,86,PT5M,1.3120029509372577,2.787019555724885,
2024-12-01 06:05:00+00:00,10,0.13,-124,30,69,36,54,95.6,2,0,2,2,82.7,61,6.1,86,PT5M,1.3120029509372577,,
2024-12-01 06:10:00+00:00,10,0.13,-125,35,100,44,71,95.1,2,0,2,2,82.7,61,6.1,85,PT5M,1.3120029509372577,,
2024-12-01 06:15:00+00:00,10,0.13,-126,40,123,53,86,95.6,2,0,2,2,82.7,61,6.1,84,PT5M,1.3120029509372577,,
2024-12-01 06:20:00+00:00,10,0.13,-127,45,146,62,103,96.2,2,0,2,2,82.6,61,6.1,83,PT5M,1.3120029509372577,,
2024-12-01 06:25:00+00:00,10,0.13,-127,50,168,72,119,95.6,3,0,3,3,82.6,61,6.1,82,PT5M,1.967827701328253,,
2024-12-01 06:30:00+00:00,10,0.13,-128,55,189,82,136,96.1,3,0,3,3,82.5,61,6.1,82,PT5M,1.967827701328253,,
2024-12-01 06:35:00+00:00,10,0.13,-129,59,212,92,153,96.0,4,0,4,4,82.5,61,6.1,81,PT5M,2.623534635000826,,
2024-12-01 06:40:00+00:00,10,0.13,-130,63,234,103,172,94.3,6,0,6,6,82.4,61,6.1,80,PT5M,3.934595052190704,,
2024-12-01 06:45:00+00:00,10,0.13,-131,67,256,114,190,91.5,10,0,10,9,82.4,61,6.1,80,PT5M,6.555302085949391,,
2024-12-01 06:50:00+00:00,10,0.13,-132,71,278,125,208,94.6,7,0,7,6,82.3,61,6.1,79,PT5M,4.58994853570801,,
2024-12-01 06:55:00+00:00,10,0.13,-133,75,298,136,227,93.9,8,0,8,8,82.3,62,6.1,78,PT5M,5.245184202506892,,
2024-12-01 07:00:00+00:00,10,0.13,-134,78,318,147,245,92.3,11,0,11,11,82.2,62,6.1,77,PT5M,7.210184302593007,14.399544500204847,
2024-12-01 07:05:00+00:00,10,0.13,-135,82,337,159,263,86.9,21,0,21,20,82.2,62,6.1,77,PT5M,13.752526549515931,,
2024-12-01 07:10:00+00:00,10,0.13,-136,85,355,170,281,90.4,16,0,16,16,82.2,62,6.1,76,PT5M,10.482828135034747,,
2024-12-01 07:15:00+00:00,10,0.13,-137,88,372,181,299,92.7,13,0,13,13,82.2,62,6.1,75,PT5M,8.519595285724971,,
2024-12-01 07:20:00+00:00,10,0.13,-138,90,388,192,316,91.3,17,0,17,16,82.2,62,6.1,75,PT5M,11.13700345136783,,
2024-12-01 07:25:00+00:00,10,0.13,-139,93,404,203,334,94.0,12,0,12,12,82.2,62,6.1,74,PT5M,7.8649487025182,,
2024-12-01 07:30:00+00:00,10,0.13,-140,96,419,214,350,93.5,14,0,14,14,82.2,62,6.1,74,PT5M,9.17412405221332,,
2024-12-01 07:35:00+00:00,10,0.13,-141,98,434,225,367,91.8,18,0,18,18,82.2,62,6.1,73,PT5M,11.791060950982489,,
2024-12-01 07:40:00+00:00,10,0.13,-142,100,449,236,384,88.8,26,0,26,26,82.2,62,6.1,72,PT5M,17.01927954603655,,
2024-12-01 07:45:00+00:00,10,0.13,-143,102,463,246,401,84.8,37,0,37,36,82.2,62,6.1,72,PT5M,24.195768267160737,,
2024-12-01 07:50:00+00:00,10,0.13,-144,103,477,257,417,82.7,44,0,44,43,82.2,62,6.1,71,PT5M,28.75520227279733,,
2024-12-01 07:55:00+00:00,10,0.13,-145,105,490,267,433,86.7,35,0,35,34,82.2,62,6.1,71,PT5M,22.892012486513046,,
2024-12-01 08:00:00+00:00,10,0.13,-146,106,503,277,448,86.7,37,0,37,36,82.2,62,6.1,70,PT5M,24.195768267160737,23.486154158973495,
2024-12-01 08:05:00+00:00,10,0.13,-147,108,515,287,463,88.6,33,0,33,32,82.2,62,6.1,70,PT5M,21.587785438991673,,
2024-12-01 08:10:00+00:00,10,0.13,-149,109,527,296,478,91.6,25,0,25,24,82.3,62,6.1,69,PT5M,16.36616458016927,,
2024-12-01 08:15:00+00:00,10,0.13,-150,110,538,305,492,92.2,24,0,24,23,82.3,61,6.1,69,PT5M,15.712931797583568,,
2024-12-01 08:20:00+00:00,10,0.13,-151,111,549,314,505,89.1,34,0,34,33,82.4,61,6.1,68,PT5M,22.239957871111574,,
2024-12-01 08:25:00+00:00,10,0.13,-152,112,559,323,519,90.4,31,0,31,30,82.4,61,6.1,68,PT5M,20.283087124596605,,
2024-12-01 08:30:00+00:00,10,0.13,-153,112,569,331,531,89.7,34,0,34,33,82.5,61,6.1,67,PT5M,22.239957871111574,,
2024-12-01 08:35:00+00:00,10,0.13,-154,113,577,339,543,88.4,39,0,39,38,82.5,61,6.1,67,PT5M,25.49905278093473,,
2024-12-01 08:40:00+00:00,10,0.13,-156,114,584,347,554,87.0,45,0,45,43,82.6,61,6.0,67,PT5M,29.405454495484822,,
2024-12-01 08:45:00+00:00,10,0.13,-157,115,591,354,564,86.3,48,0,48,47,82.6,61,6.0,66,PT5M,31.357290935419723,,
2024-12-01 08:50:00+00:00,10,0.13,-158,116,597,361,574,87.0,47,0,47,45,82.7,60,6.0,66,PT5M,30.70679722201222,,
2024-12-01 08:55:00+00:00,10,0.13,-159,116,603,367,583,90.9,34,0,34,32,82.7,60,6.0,65,PT5M,22.239601523105446,,
2024-12-01 09:00:00+00:00,10,0.13,-160,117,608,373,592,89.6,39,0,39,38,82.8,60,6.0,65,PT5M,25.49858391820349,25.117757405601676,
2024-12-01 09:05:00+00:00,10,0.13,-162,118,614,379,601,90.2,37,0,37,36,82.8,60,6.0,65,PT5M,24.19534625987667,,
2024-12-01 09:10:00+00:00,10,0.13,-163,118,619,384,608,91.3,33,0,33,32,82.8,59,6.0,65,PT5M,21.587449744373444,,
2024-12-01 09:15:00+00:00,10,0.13,-164,119,623,389,616,90.6,36,0,36,35,82.9,59,6.0,64,PT5M,23.543549780857056,,
2024-12-01 09:20:00+00:00,10,0.13,-165,119,628,394,623,88.6,45,0,45,43,82.9,58,6.0,64,PT5M,29.405454495484822,,
2024-12-01 09:25:00+00:00,10,0.13,-167,119,632,399,629,89.9,40,0,40,39,83.0,58,6.0,64,PT5M,26.1500250975107,,
2024-12-01 09:30:00+00:00,10,0.13,-168,120,636,403,635,91.7,33,0,33,32,83.0,57,6.0,64,PT5M,21.587449744373444,,
2024-12-01 09:35:00+00:00,10,0.13,-169,120,639,406,641,91.7,34,0,34,33,83.1,57,6.0,63,PT5M,22.239601523105446,,
2024-12-01 09:40:00+00:00,10,0.13,-171,120,642,410,645,91.0,37,0,37,35,83.1,56,6.0,63,PT5M,24.19534625987667,,
2024-12-01 09:45:00+00:00,10,0.13,-172,120,645,412,650,89.7,43,0,43,41,83.2,56,6.1,63,PT5M,28.10420800786166,,
2024-12-01 09:50:00+00:00,10,0.13,-173,120,648,415,653,89.6,43,0,43,42,83.2,55,6.1,63,PT5M,28.10420800786166,,
2024-12-01 09:55:00+00:00,10,0.13,-174,120,650,417,657,90.3,41,0,41,39,83.3,54,6.1,63,PT5M,26.801866027835036,,
2024-12-01 10:00:00+00:00,10,0.13,-176,120,652,419,659,88.2,49,0,49,48,83.3,54,6.1,63,PT5M,32.00840634669938,42.010356488738026,
2024-12-01 10:05:00+00:00,10,0.13,-177,120,654,420,661,81.6,77,0,77,75,83.3,54,6.1,63,PT5M,50.17191783663961,,
2024-12-01 10:10:00+00:00,10,0.13,-178,120,655,421,663,82.3,74,0,74,72,83.3,54,6.0,63,PT5M,48.22855741766487,,
2024-12-01 10:15:00+00:00,10,0.13,-180,120,656,421,664,83.9,68,0,68,66,83.3,54,6.0,63,PT5M,44.342294223702304,,
2024-12-01 10:20:00+00:00,10,0.13,179,120,657,422,664,82.3,74,0,74,72,83.3,54,6.0,63,PT5M,48.22855741766487,,
2024-12-01 10:25:00+00:00,10,0.13,178,119,658,421,664,80.8,81,0,81,78,83.3,54,5.9,63,PT5M,52.75510789158749,,
2024-12-01 10:30:00+00:00,10,0.13,176,119,658,421,663,81.6,77,0,77,75,83.3,54,5.9,63,PT5M,50.168251606569854,,
2024-12-01 10:35:00+00:00,10,0.13,175,119,658,420,662,84.7,64,0,64,62,83.3,54,5.9,63,PT5M,41.74781327629978,,
2024-12-01 10:40:00+00:00,10,0.13,174,118,659,418,660,86.2,58,0,58,56,83.3,54,5.9,63,PT5M,37.85467107838438,,
2024-12-01 10:45:00+00:00,10,0.13,173,117,659,417,658,87.6,52,0,52,50,83.3,54,5.8,63,PT5M,33.95639946182694,,
2024-12-01 10:50:00+00:00,10,0.13,171,117,659,414,656,88.3,48,0,48,47,83.3,54,5.8,63,PT5M,31.35585775637751,,
2024-12-01 10:55:00+00:00,10,0.13,170,116,659,412,653,87.7,51,0,51,49,83.3,54,5.8,63,PT5M,33.30644355143932,,
2024-12-01 11:00:00+00:00,10,0.13,169,115,658,409,649,87.1,53,0,53,51,83.3,54,5.7,63,PT5M,34.60535422524345,43.84342260853699,
2024-12-01 11:05:00+00:00,10,0.13,167,114,658,406,645,85.7,58,0,58,56,83.3,53,5.7,64,PT5M,37.85256607077393,,
2024-12-01 11:10:00+00:00,10,0.13,166,113,657,402,640,83.6,66,0,66,64,83.2,53,5.7,64,PT5M,43.041849167763075,,
2024-12-01 11:15:00+00:00,10,0.13,165,112,655,398,635,84.5,62,0,62,60,83.1,53,5.8,64,PT5M,40.449376313295936,,
2024-12-01 11:20:00+00:00,10,0.13,164,111,654,394,629,83.8,64,0,64,62,83.0,53,5.8,64,PT5M,41.746535555791816,,
2024-12-01 11:25:00+00:00,10,0.13,162,110,652,389,623,79.3,80,0,80,78,82.9,53,5.8,65,PT5M,52.10657596218368,,
2024-12-01 11:30:00+00:00,10,0.13,161,109,649,384,616,76.2,91,0,91,88,82.8,53,5.8,65,PT5M,59.211331660078756,,
2024-12-01 11:35:00+00:00,10,0.13,160,108,645,378,608,77.1,87,0,87,84,82.7,53,5.8,65,PT5M,56.629459616002364,,
2024-12-01 11:40:00+00:00,10,0.13,159,108,639,372,599,79.6,76,0,76,73,82.6,53,5.8,66,PT5M,49.51943811618157,,
2024-12-01 11:45:00+00:00,10,0.13,157,107,633,365,589,82.0,66,0,66,64,82.5,53,5.9,66,PT5M,43.04457491483536,,
2024-12-01 11:50:00+00:00,10,0.13,156,107,626,358,579,84.9,54,0,54,52,82.4,53,5.9,66,PT5M,35.25686187785025,,
2024-12-01 11:55:00+00:00,10,0.13,155,106,619,351,568,85.7,50,0,50,49,82.3,53,5.9,67,PT5M,32.65714782244369,,
2024-12-01 12:00:00+00:00,10,0.13,154,106,612,343,557,85.0,51,0,51,50,82.2,53,5.9,67,PT5M,33.307254916439604,34.54137666789422,
2024-12-01 12:05:00+00:00,10,0.13,153,105,604,336,545,85.1,50,0,50,48,82.2,52,5.9,68,PT5M,32.65714782244369,,
2024-12-01 12:10:00+00:00,10,0.13,152,104,596,327,533,80.7,63,0,63,61,82.2,52,5.9,68,PT5M,41.099253876887694,,
2024-12-01 12:15:00+00:00,10,0.13,150,103,587,319,521,76.1,76,0,76,74,82.2,52,5.9,68,PT5M,49.52123990174161,,
2024-12-01 12:20:00+00:00,10,0.13,149,102,578,310,508,77.0,71,0,71,69,82.2,52,5.9,69,PT5M,46.284395576157586,,
2024-12-01 12:25:00+00:00,10,0.13,148,101,569,301,494,78.7,64,0,64,62,82.2,52,5.9,69,PT5M,41.74781327629978,,
2024-12-01 12:30:00+00:00,10,0.13,147,100,559,292,481,79.5,60,0,60,58,82.2,51,5.8,70,PT5M,39.15173836153409,,
2024-12-01 12:35:00+00:00,10,0.13,146,98,549,282,467,84.0,45,0,45,44,82.2,51,5.8,70,PT5M,29.404194865467254,,
2024-12-01 12:40:00+00:00,10,0.13,145,96,541,273,453,81.9,49,0,49,48,82.2,51,5.8,71,PT5M,32.006172698714614,,
2024-12-01 12:45:00+00:00,10,0.13,144,94,532,263,439,83.4,44,0,44,42,82.2,51,5.8,72,PT5M,28.75340121386418,,
2024-12-01 12:50:00+00:00,10,0.13,143,92,522,253,424,86.9,33,0,33,32,82.2,50,5.8,72,PT5M,21.586772343341778,,
2024-12-01 12:55:00+00:00,10,0.13,142,90,511,243,409,88.2,29,0,29,28,82.2,50,5.8,73,PT5M,18.977135161838806,,
2024-12-01 13:00:00+00:00,10,0.13,141,88,500,232,394,87.0,30,0,30,29,82.2,50,5.8,73,PT5M,19.629723973189297,11.242983047208213,
2024-12-01 13:05:00+00:00,10,0.13,140,86,489,221,378,88.3,26,0,26,25,82.1,50,5.7,74,PT5M,17.018438533775722,,
2024-12-01 13:10:00+00:00,10,0.13,139,83,476,211,362,89.5,22,0,22,21,82.0,50,5.7,74,PT5M,14.405510637383763,,
2024-12-01 13:15:00+00:00,10,0.13,138,81,462,200,345,90.2,19,0,19,19,81.8,49,5.6,75,PT5M,12.444437556024296,,
2024-12-01 13:20:00+00:00,10,0.13,137,78,448,188,328,89.5,20,0,20,19,81.7,49,5.6,76,PT5M,13.098198591076562,,
2024-12-01 13:25:00+00:00,10,0.13,136,76,433,177,311,90.6,17,0,17,16,81.5,49,5.5,76,PT5M,11.136460904561057,,
2024-12-01 13:30:00+00:00,10,0.13,135,73,417,166,293,90.0,17,0,17,16,81.4,49,5.5,77,PT5M,11.136460904561057,,
2024-12-01 13:35:00+00:00,10,0.13,134,70,400,154,275,89.5,16,0,16,16,81.2,49,5.4,78,PT5M,10.48226576227189,,
2024-12-01 13:40:00+00:00,10,0.13,133,67,382,143,257,91.1,13,0,13,12,81.1,48,5.4,78,PT5M,8.51922403183074,,
2024-12-01 13:45:00+00:00,10,0.13,132,63,363,132,239,92.1,10,0,10,10,81.0,48,5.3,79,PT5M,6.55505027437308,,
2024-12-01 13:50:00+00:00,10,0.13,131,60,343,120,221,93.0,8,0,8,8,80.8,48,5.3,80,PT5M,5.245023043098054,,
2024-12-01 13:55:00+00:00,10,0.13,130,56,322,109,202,92.4,8,0,8,8,80.7,48,5.2,81,PT5M,5.2450023543530495,,
2024-12-01 14:00:00+00:00,10,0.13,129,53,299,98,183,92.2,8,0,8,7,80.5,47,5.2,81,PT5M,5.2450023543530495,4.970728515511752,
2024-12-01 14:05:00+00:00,10,0.13,128,49,274,87,164,90.7,8,0,8,8,80.5,47,5.2,82,PT5M,5.2450023543530495,,
2024-12-01 14:10:00+00:00,10,0.13,127,45,248,76,145,85.7,11,0,11,11,80.5,47,5.2,83,PT5M,7.209840495927148,,
2024-12-01 14:15:00+00:00,10,0.13,126,41,220,65,126,74.1,17,0,17,16,80.5,47,5.2,84,PT5M,11.136182293298134,,
2024-12-01 14:20:00+00:00,10,0.13,125,36,191,55,107,86.9,7,0,7,7,80.5,47,5.1,84,PT5M,4.589793374026301,,
2024-12-01 14:25:00+00:00,10,0.13,125,32,157,46,87,80.8,9,0,9,8,80.5,47,5.1,85,PT5M,5.900045560827793,,
2024-12-01 14:30:00+00:00,10,0.13,124,27,106,36,64,66.3,12,0,12,12,80.5,47,5.1,86,PT5M,7.864492717167869,,
2024-12-01 14:35:00+00:00,10,0.13,123,22,63,28,43,66.3,9,0,9,9,80.5,47,5.1,87,PT5M,5.900045560827793,,
2024-12-01 14:40:00+00:00,10,0.13,122,17,31,19,26,67.3,6,0,6,6,80.5,47,5.1,87,PT5M,3.934481055853121,,
2024-12-01 14:45:00+00:00,10,0.13,121,11,11,12,14,72.3,3,0,3,3,80.5,47,5.1,88,PT5M,1.967799202243857,,
2024-12-01 14:50:00+00:00,10,0.13,120,5,2,5,6,77.6,1,0,1,1,80.5,47,5.1,89,PT5M,0.6560572172629072,,
2024-12-01 14:55:00+00:00,10,0.13,119,0,0,0,0,75.0,0,0,0,0,80.5,47,5.1,90,PT5M,0.0,,
2024-12-01 15:00:00+00:00,10,0.13,119,0,0,0,0,68.4,0,0,0,0,80.5,47,5.1,91,PT5M,0.0,0.0,
2024-12-01 15:05:00+00:00,10,0.13,118,0,0,0,0,72.3,0,0,0,0,80.4,47,5.1,92,PT5M,0.0,,
2024-12-01 15:10:00+00:00,10,0.13,117,0,0,0,0,69.4,0,0,0,0,80.2,47,5.1,92,PT5M,0.0,,
2024-12-01 15:15:00+00:00,10,0.13,116,0,0,0,0,67.3,0,0,0,0,80.1,47,5.1,93,PT5M,0.0,,
2024-12-01 15:20:00+00:00,10,0.13,115,0,0,0,0,72.3,0,0,0,0,80.0,48,5.2,94,PT5M,0.0,,
2024-12-01 15:25:00+00:00,10,0.13,115,0,0,0,0,76.8,0,0,0,0,79.8,48,5.2,95,PT5M,0.0,,
2024-12-01 15:30:00+00:00,10,0.13,114,0,0,0,0,76.8,0,0,0,0,79.7,48,5.2,96,PT5M,0.0,,
2024-12-01 15:35:00+00:00,10,0.13,113,0,0,0,0,76.8,0,0,0,0,79.5,49,5.2,97,PT5M,0.0,,
2024-12-01 15:40:00+00:00,10,0.13,112,0,0,0,0,71.3,0,0,0,0,79.4,49,5.2,98,PT5M,0.0,,
2024-12-01 15:45:00+00:00,10,0.13,112,0,0,0,0,68.4,0,0,0,0,79.3,49,5.3,98,PT5M,0.0,,
2024-12-01 15:50:00+00:00,9,0.13,111,0,0,0,0,70.4,0,0,0,0,79.1,50,5.3,99,PT5M,0.0,,
2024-12-01 15:55:00+00:00,9,0.13,110,0,0,0,0,66.3,0,0,0,0,79.0,50,5.3,100,PT5M,0.0,,
2024-12-01 16:00:00+00:00,9,0.13,109,0,0,0,0,63.1,0,0,0,0,78.8,50,5.3,101,PT5M,0.0,0.0,
2024-12-01 16:05:00+00:00,9,0.13,109,0,0,0,0,67.3,0,0,0,0,78.8,50,5.3,102,PT5M,0.0,,
